id,label_0,label_1,label_2,label_3
100069,0.999714060406818,1.5000154811465073e-05,0.0002282990369125247,4.264040145817722e-05
100070,0.9999824877332191,5.693707941308891e-06,1.1662514289105905e-05,1.5604455047656885e-07
100071,2.461190362257413e-07,1.2678825012372405e-09,3.444871972984168e-08,0.9999997181643616
100072,0.999503309515546,0.0004964092218391759,2.394110744137743e-07,4.185154036571856e-08
100073,6.28175257314951e-05,2.4135744090872384e-08,1.0514210151317665e-06,0.9999361069175092
100074,0.9999484008314979,5.135845229939104e-05,2.0542384224362193e-07,3.52923604546901e-08
100075,1.8612721251110266e-05,1.2531569410953735e-06,0.9999798456872109,2.8843459682987533e-07
100076,0.9998715111882405,3.251701645072263e-05,9.596739648780411e-05,4.398820991194955e-09
100077,7.658452700354456e-05,0.9998857529588921,3.766171667038618e-05,7.974338844296278e-10
100078,1.65479413057694e-07,1.7826472622715242e-09,4.317870643249252e-08,0.9999997895592333
100079,0.9999856876540483,1.1866619598848056e-05,2.43799193423505e-06,7.734418553991643e-09
100080,0.9998689913341208,0.00010876032221055038,6.621582105308669e-06,1.562676156323795e-05
100081,0.9994803229226477,0.0003632718458934636,0.00015580382842256174,6.014030363118002e-07
100082,0.9999429897924493,3.786736024137731e-05,1.0214092497084081e-05,8.92875481232069e-06
100083,0.9980754437414598,0.0019196971294536008,4.853436128842556e-06,5.692957682161877e-09
100084,6.289579448513602e-05,1.000259622864738e-06,0.9999360873228975,1.662299454076713e-08
100085,0.9991040922873783,0.0006583426477643959,0.00023723672455295812,3.2834030439227364e-07
100086,0.986457054191799,0.001185588376002614,0.012349031058045665,8.32637415264969e-06
100087,0.9999942601400041,5.444902885518133e-06,2.906849822312875e-07,4.272128156209555e-09
100088,0.9997516277241685,0.00016746806029087436,8.089908751208396e-05,5.128028527112114e-09
100089,3.833823009068854e-06,9.052144465655868e-09,1.4057705661421024e-06,0.9999947513542804
100090,0.9994461146381048,0.0002783352555403385,0.00026731815875690525,8.231947597986958e-06
100091,0.9999659176063211,3.239835477365512e-05,1.6589582994521739e-06,2.5080605847176375e-08
100092,0.9999866449943002,1.3107064894509117e-05,2.222133231575517e-07,2.572748198612497e-08
100093,0.9984840719373755,0.0011204227727600869,0.0003953662097059948,1.3908015833303503e-07
100094,0.999889482190099,0.00010971427584629406,7.30904205375232e-07,7.262984942412118e-08
100095,4.350003863986851e-06,2.9191833992700974e-07,3.19759442013454e-07,0.9999950383183542
100096,0.9997803259918108,0.0002132213409136323,6.424285638176189e-06,2.838163738741752e-08
100097,0.9999450241371592,4.767212321394839e-05,7.287212424289695e-06,1.6527202590924245e-08
100098,0.9978819646697842,0.00013862641271842742,0.0019792916454094414,1.1727208810209105e-07
100099,0.9998609223198687,9.20902970911835e-05,4.687031977174646e-05,1.1706326851672921e-07
100100,0.9996589036695147,0.000324174092873432,1.5575352063126688e-05,1.3468855488690334e-06
100101,0.9999649534558268,3.419896698882935e-05,8.434410144189229e-07,4.136169962646714e-09
100102,0.9997281167198298,3.678270348815368e-06,0.0002681836829297804,2.1326891660532635e-08
100103,0.9965249773018634,0.003471510283613483,3.443157530694753e-06,6.925699230053608e-08
100104,0.9984167187261812,0.0015771241262182302,5.963479572518675e-06,1.9366802804135652e-07
100105,0.9997419048870297,8.089625620629055e-05,0.00017632733248528084,8.715242786726323e-07
100106,4.063836272900981e-07,7.114934479557967e-09,1.579722989841458e-07,0.9999994285291394
100107,0.9990471519299863,8.668513107312414e-06,0.0007313495407430212,0.00021283001616340295
100108,0.9998889472313316,1.0768265481085216e-05,0.0001001451923199442,1.3931086751218832e-07
100109,0.9999687367667356,3.5471437614724785e-06,2.599540216567407e-05,1.7206873372209121e-06
100110,0.09642334418059759,0.9034727245271089,1.6487085346295257e-05,8.744420694726691e-05
100111,3.615660581063527e-06,8.461881017507529e-08,4.739473992172664e-07,0.9999958257732097
100112,4.573746207362689e-06,6.173384354908064e-09,1.3665436123433544e-07,0.999995283426047
100113,0.9995720302800146,0.0002540835340251788,0.0001736090148695257,2.771710906835674e-07
100114,0.7689518640000564,0.2281373652097513,0.002878291768239973,3.247902195228435e-05
100115,0.9999459312144081,5.148169559623121e-05,2.58581505787804e-06,1.2749378422987263e-09
100116,4.4053946711851665e-08,2.2972458172997563e-09,1.1522451287548918e-07,0.9999998384242946
100117,9.45956106227073e-07,1.2726100630408334e-08,4.2420760865026365e-08,0.9999989988970324
100118,0.9973157963160443,0.00010546484210091793,0.002578419441853255,3.1940000152716913e-07
100119,4.761516439677222e-06,4.864592344719212e-07,0.9999924525168744,2.2995074515704993e-06
100120,5.1078589734026235e-05,4.2579878344929636e-09,2.3636010940036784e-07,0.9999486807921688
100121,2.5589025604107366e-06,6.05698773972527e-08,0.9999973664535938,1.4073968213156292e-08
100122,0.9959748239594642,0.003986176312291751,2.472128698169034e-05,1.4278441262372363e-05
100123,0.9977286160068568,0.002172733625316816,9.754808409236292e-05,1.1022837340913587e-06
100124,0.9976051247452389,0.0021364716398919186,0.0002430192255310219,1.5384389338234098e-05
100125,0.9999760661457333,2.350446940429172e-05,4.168827985406735e-07,1.2502063714143383e-08
100126,0.9998043278779665,0.00019506892443089274,5.935805381282549e-07,9.617064585925898e-09
100127,0.0006781553412807025,4.036184428526704e-06,2.9444778251826415e-05,0.9992883636960389
100128,0.0006269470195915684,0.9993723075181615,7.418926573376077e-07,3.5695896758220924e-09
100129,0.9997097564293258,0.0002853647264014498,4.764760912755661e-06,1.140833601104829e-07
100130,0.00013475620324060816,1.922312306029545e-05,0.9998449588000715,1.0618736275829229e-06
100131,1.650278621540803e-06,1.4962121725852455e-07,1.2413984295153758e-07,0.9999980759603183
100132,3.6237427821341854e-06,1.6924984390324353e-07,3.8029792831923024e-07,0.9999958267094456
100133,4.240625072585729e-06,1.8693313874599758e-08,4.867404973697299e-07,0.9999952539411161
100134,0.9982978270518684,0.001159174754816002,0.0005419713872169948,1.0268060986101417e-06
100135,0.9986250219729358,0.0013336279483848786,4.1347670484478324e-05,2.408194792456684e-09
100136,6.661658235798669e-06,1.4820803371453872e-08,1.3964170012936358e-07,0.9999931838792607
100137,0.9999639366142926,2.0398715937561293e-06,3.3913985697379125e-05,1.0952841618083309e-07
100138,0.9998152390245465,0.00016576026653164014,1.8961460523744705e-05,3.924839802175962e-08
100139,1.4448421501608697e-06,1.228236428753883e-08,9.67435824343014e-08,0.999998446131903
100140,0.9660693722203844,9.131156002049513e-05,0.03228685908141744,0.0015524571381775982
100141,1.199469528838547e-05,7.674979050958586e-08,1.482679386597748e-06,0.9999864458755343
100142,0.9999965677268523,1.320923128322389e-06,2.102258204357988e-06,9.091815095141978e-09
100143,0.011964027061805726,0.1801223030491563,7.435882828388833e-06,0.8079062340062096
100144,0.9985881665127925,0.0013469421442402322,6.452028402251666e-05,3.7105894459425134e-07
100145,0.9998429734783516,3.687335445069785e-06,0.00015255894907666113,7.802371266856856e-07
100146,0.9999507410273749,4.8916644466794015e-05,2.831249677698888e-07,5.9203190576031286e-08
100147,0.0002191188896720409,5.508805963060794e-07,0.9997802223211405,1.0790859119717663e-07
100148,0.0002725159633467993,2.603076224508054e-05,0.99969682952959,4.623744818165822e-06
100149,0.999798325758394,0.00015889387672553558,4.275614113340135e-05,2.4223747221610852e-08
100150,0.999995916466616,3.6971511154729508e-06,4.982979584827194e-08,3.3655247271790267e-07
100151,2.357566403929853e-05,7.692117413601087e-05,0.9998994979591742,5.202650434612674e-09
100152,0.9999723975111454,1.590918134259591e-05,1.159892726749078e-05,9.438024463221659e-08
100153,9.554848384951258e-07,2.7038089851382887e-07,4.554592242765687e-08,0.9999987285883407
100154,0.9995305559200398,0.0004675778565380007,8.08171491327591e-07,1.0580519308774721e-06
100155,1.3058187985679318e-06,7.372489300940425e-09,1.1747348635556159e-07,0.9999985693352258
100156,0.9999722395138463,4.57605721513152e-06,2.3067359766450647e-05,1.1706917221762904e-07
100157,0.9997396386433348,0.0002577262366760507,2.631214960267427e-06,3.905028934682975e-09
100158,0.9981222536229464,0.0016878408599152882,6.653330558318909e-05,0.0001233722115551097
100159,0.9920266677813461,0.0006705766784064059,0.0073017398813462284,1.0156589014268105e-06
100160,0.001333381791750619,0.998662935089704,3.6731875479276706e-06,9.930997459759469e-09
100161,2.9797901246830338e-05,4.528674857853839e-07,0.9999696248303389,1.2440092846683629e-07
100162,5.06237309415525e-07,1.657047774076026e-09,4.948471599006167e-08,0.9999994426209268
100163,0.9977513457812147,0.002229609655244682,1.891423708005472e-05,1.3032646061310616e-07
100164,0.9998829291848047,8.36841216135394e-06,0.00010813581010851289,5.665929253313192e-07
100165,0.1116997351018488,0.8882960479243536,4.1820870019397084e-06,3.488679560146774e-08
100166,0.999968400563092,4.43838747836456e-06,2.157576645068028e-05,5.585282978895226e-06
100167,0.9998899602050055,3.248404819853134e-05,7.7542991798862e-05,1.2754996926828701e-08
100168,0.9998930487161495,6.356381745687055e-05,4.3346486345992316e-05,4.098004756559962e-08
100169,0.9999876892389155,1.149912174770046e-05,8.084982295663178e-07,3.1411072741737745e-09
100170,0.999811369452232,0.00016407961795719504,2.13693052748943e-05,3.181624535838616e-06
100171,0.9993395621691077,0.0006528207345546261,7.211498680747722e-06,4.055976569574388e-07
100172,0.9954832538044244,0.004513412082662878,3.078124557155691e-06,2.559883556304608e-07
100173,0.9999426756194968,4.8439590427278596e-05,8.55148820363241e-06,3.3330187231968205e-07
100174,0.9997416747808023,4.230334918217484e-06,0.0002540202095339519,7.467474548638609e-08
100175,0.989221487256551,0.010707362782123081,7.081039067786752e-05,3.39570648075591e-07
100176,5.685557198663379e-07,8.065754115813667e-10,1.1539064701491714e-07,0.9999993152470577
100177,3.749895259073432e-05,7.898318243774028e-07,2.385855720990041e-07,0.9999614726300127
100178,0.9989635356326658,6.918467695103186e-05,0.0009670174487180466,2.622416649925932e-07
100179,0.9999580173894687,8.178605598278604e-06,3.364480231240538e-05,1.5920262062808332e-07
100180,1.9159051187492226e-07,4.020588429763976e-09,1.3944043970247347e-07,0.9999996649484599
100181,5.300167404171691e-07,1.561740804554607e-08,1.417037195175585e-06,0.9999980373286566
100182,0.9999959999346956,2.3516631927696135e-06,1.6462926354378418e-06,2.10947632668589e-09
100183,0.9998516120441128,3.517943186220775e-05,0.0001125788790819294,6.296449430364593e-07
100184,0.9993948481546461,0.0006042680710498828,7.679186648529967e-07,1.1585563925530598e-07
100185,0.9998215630325002,3.7947099547550996e-05,0.00014038128377365727,1.0858417837737808e-07
100186,0.9997100044780993,0.00028609542479316846,5.715493905800196e-07,3.3285477168719995e-06
100187,9.554009120528421e-05,0.9999025714220233,1.8879788698179489e-06,5.079015934607439e-10
100188,1.2690035348396104e-05,1.470994439344641e-06,0.9999853534431811,4.855270311529995e-07
100189,0.9999572313993641,1.3672163107897952e-05,2.9024615796672733e-05,7.182173141049268e-08
100190,0.9999433571858422,5.2340677691991083e-05,4.299593387891105e-06,2.543077885469252e-09
100191,0.9997821323181592,0.00021504955391853293,2.810426803867453e-06,7.701118305095578e-09
100192,0.9994648937736035,0.0005287509788309392,6.339955346588703e-06,1.5292219025935612e-08
100193,0.10695193479792924,0.0006082931394330032,0.8924388342596087,9.378030291446942e-07
100194,0.9999487161746196,4.719069634362376e-05,3.936013430530081e-06,1.5711560641722227e-07
100195,0.0007841940894593025,0.9988698914112419,0.00034591250048854257,1.9988102592648027e-09
100196,0.9999432540498615,5.359459184223188e-05,3.099904597926101e-06,5.145369839101016e-08
100197,0.999980090393272,1.9392833755598426e-05,4.7196504068834653e-07,4.4807931640572916e-08
100198,0.9992912925854329,0.0006280077477303425,8.014111426494106e-05,5.585525719982773e-07
100199,0.9998119956500243,0.00010259212329221724,7.86329232232073e-05,6.779303460342793e-06
100200,0.3852592097287276,0.5765479938848855,0.03817875742101666,1.4038965370110067e-05
100201,0.9984613430778932,0.0015027424426529916,3.4798339444480365e-05,1.1161400093103126e-06
100202,2.1955021051797245e-07,5.082032019001663e-09,2.5822437091165728e-08,0.9999997495453204
100203,0.9994196788236126,0.00047284750498294184,0.0001028824563902964,4.5912150142634635e-06
100204,3.257109429620471e-05,2.0437829958221616e-06,0.999964858030393,5.270923149578351e-07
100205,6.773365644975136e-07,5.924527596439577e-09,9.545815816636195e-08,0.9999992212807497
100206,2.2428728420106903e-05,5.3726805998271716e-06,0.99997215498393,4.360704998319926e-08
100207,3.3770230670379106e-07,4.612117145896719e-09,6.421735595597985e-08,0.9999995934682202
100208,0.9999843997010907,1.3287237330291275e-05,1.0098296339908287e-06,1.3032319451533145e-06
100209,0.006236444887285263,2.1909630391834632e-05,0.9937414212699529,2.2421236993753684e-07
100210,2.8025730597695484e-05,1.0486501503549017e-06,0.9999708951230424,3.049620958407227e-08
100211,1.009306894491298e-07,5.704009197970878e-10,3.819445532872732e-08,0.9999998603044544
100212,5.717583999053365e-05,0.9999425502610316,2.723347108433785e-07,1.5642669688703637e-09
100213,0.9998178710098987,0.00017318774013828708,8.8069212051527e-06,1.3432875791331852e-07
100214,4.506915233121936e-05,0.9999547390611145,1.910670578471144e-07,7.194963807710556e-10
100215,0.9999719791777923,2.7990013765644194e-05,2.2999505476937748e-08,7.80893648823745e-09
100216,0.9985401244381615,0.0014499142112129823,9.288443542207052e-06,6.729070833911441e-07
100217,0.9999246729387525,5.605787030443215e-05,1.917956442132674e-05,8.962652171342456e-08
100218,0.9998773798413018,0.00010316426361903672,1.9292757854868932e-05,1.631372242810722e-07
100219,0.9999583809037607,1.4796996292830845e-05,2.6819142675984588e-05,2.957270545524395e-09
100220,1.8427789116455992e-06,7.646417096004141e-07,0.9999955093745404,1.8832048382989497e-06
100221,0.9994554952235892,0.0005342103861611403,1.029264804049485e-05,1.742209233747203e-09
100222,0.9908540598155542,0.008249020764610532,0.0008967523545518429,1.6706528356580177e-07
100223,0.9999637312860692,2.881223711507913e-05,7.452568989087699e-06,3.907826692497501e-09
100224,0.0001634230804414633,0.9998358616851158,6.91796545442284e-07,2.3437897331078856e-08
100225,0.9965285737226125,0.00022878628438446755,0.003231556627332312,1.1083365670777387e-05
100226,0.9990340134938018,2.690814345541439e-05,0.0009352044281743308,3.873934568460844e-06
100227,0.9994783997197754,0.0004676270200469049,5.39607327046971e-05,1.2527473085644241e-08
100228,0.9999751083214996,2.3597481319947485e-05,1.2921760508547766e-06,2.0211296118470684e-09
100229,3.075122708764306e-05,6.750819468508246e-06,0.9999624874224015,1.0531042408663116e-08
100230,9.07848576171855e-06,8.25361592269907e-06,0.9999826488685862,1.9029729419672964e-08
100231,0.00012661319775359017,3.9101720157292634e-07,0.9998728244867889,1.7129825582149292e-07
100232,0.9905304673009944,0.009426263731522205,4.320563578874845e-05,6.333169463624938e-08
100233,0.9985716967316891,0.0009892099338602652,0.0004382456027901274,8.477316604139873e-07
100234,0.9997429045845335,0.0002506679408693082,6.1374782530085244e-06,2.899963443315003e-07
100235,0.99978746340345,0.00021220053175453638,2.824978847130409e-07,5.3566910636212327e-08
100236,0.999683245400913,0.0003165356289295568,1.793907761893712e-07,3.957938130384891e-08
100237,5.122495342308549e-07,2.6059217810417187e-09,3.653854497492486e-08,0.999999448605999
100238,0.9989668565813836,0.001013506506252085,1.665004009894248e-05,2.986872265171218e-06
100239,0.9998460699845054,3.2532330996442094e-05,0.00012130478095304709,9.290354499294398e-08
100240,0.9999357499362743,3.058167698200445e-05,3.338962323844943e-05,2.787635051621496e-07
100241,2.3299337178285904e-05,0.00010067886241750808,0.9998760188180004,2.982403728931177e-09
100242,0.00011606505824702349,9.098282541468366e-07,0.9998830167486272,8.364871643979351e-09
100243,0.9999747228951026,2.517810030044641e-05,8.848762090319801e-08,1.0516976004515913e-08
100244,1.5640855780545894e-05,1.3448006565260768e-06,0.9999829977179975,1.6625565521893924e-08
100245,0.9989883110390322,0.0006173327555273047,0.0003689180807029019,2.5438124737682924e-05
100246,0.9998832029217833,8.856153481128462e-05,2.8211240494224983e-05,2.4302911075536033e-08
100247,0.9967856707622389,0.00011226667716273551,0.0030857791557257555,1.6283404872652683e-05
100248,0.999977450629018,1.071273027757028e-05,1.1834604109176451e-05,2.0365953304925834e-09
100249,5.503908838487254e-07,1.8211040343832256e-08,1.132053384298498e-05,0.9999881108642328
100250,0.9057869710010117,0.08919120812285276,0.004986592612931188,3.5228263204299714e-05
100251,0.00012299817659034543,8.13596630121203e-06,0.9998652650867189,3.6007703897112218e-06
100252,9.356022757403473e-07,4.3317952703047917e-08,1.3959050521906647e-06,0.9999976251747194
100253,0.9997554995230248,0.0001750921319189116,6.934999996104375e-05,5.834509512939418e-08
100254,0.9999584704200123,3.786177293269101e-05,3.6479503296033506e-06,1.9856725451185032e-08
100255,0.9996251718366669,0.00017353340744470774,0.00020106827020679226,2.264856815476129e-07
100256,0.9999724916830155,1.1734173958903788e-05,1.557165553133588e-05,2.024874941710218e-07
100257,0.9991773541471163,0.0008209426814188937,1.6943859417006322e-06,8.785523126088693e-09
100258,0.9998644389742442,8.327908610960744e-05,5.225937594962272e-05,2.2563696601465567e-08
100259,1.8245478946481892e-07,1.0105100926287259e-09,1.842297658773279e-08,0.9999997981117238
100260,1.0749867092424244e-05,5.90589812153948e-06,0.9999833348523504,9.382435678017304e-09
100261,3.074550216383326e-06,2.9332897025711836e-08,2.1627382947713932e-08,0.9999968744895036
100262,2.0280311886868769e-07,3.9518106065811724e-10,1.9621683103708408e-08,0.9999997771800169
100263,0.9954250239366198,0.00046091386456963303,0.0038588533056907945,0.00025520889311976303
100264,0.9997892144726936,0.00020090143787577464,8.755490640948981e-06,1.1285987897126116e-06
100265,0.9999868836882326,1.3066484019706066e-05,2.9873944698269016e-08,1.995380300262752e-08
100266,6.615114993467348e-07,8.726145753928548e-09,2.051953978103026e-09,0.9999993277104009
100267,0.9968779439717528,0.0013676295449481415,0.001466614313899024,0.0002878121694000999
100268,4.311718048205574e-07,2.306297071983804e-08,1.262112365503587e-06,0.9999982836528591
100269,0.9999364202766227,2.1450151517820964e-05,3.2297599883258444e-05,9.83197197620306e-06
100270,1.4596491637125368e-05,2.7261070462476367e-08,6.363264209228567e-07,0.9999847399208714
100271,0.999985487506461,1.33447244287766e-05,1.1669473033425852e-06,8.218069224596649e-10
100272,3.834102532267714e-05,1.986175923073612e-08,0.0003229375208927436,0.9996387015920254
100273,0.9979965490531117,0.0007900171630460895,0.0010872933435869046,0.00012614044025519215
100274,0.9999837089724458,1.0936105745389282e-05,5.340482214686213e-06,1.4439594211620636e-08
100275,0.9943659740053012,0.005535551262650806,9.838809453065229e-05,8.663751729085994e-08
100276,3.1548021409668584e-05,3.974439674535054e-07,0.9999680478742812,6.660341495361518e-09
100277,0.999971271849345,2.0600309891657412e-05,7.909014064784038e-06,2.1882669842503054e-07
100278,0.9999180662838845,6.294578979308749e-05,1.8935479195257816e-05,5.244712727303487e-08
100279,0.9998715687391171,4.9612909755964036e-05,7.815308218215965e-05,6.652689448498781e-07
100280,0.9316920323425828,0.06830704481352055,8.71420607131077e-07,5.142328954612956e-08
100281,0.022903271760628525,0.2216184524124083,7.289399976813323e-06,0.7554709864269864
100282,4.025669271620102e-07,1.1884445810310744e-07,0.9999994782186115,3.700032607074927e-10
100283,0.9973222507478503,0.0001248188837721077,0.00010991031026053724,0.0024430200581169364
100284,0.999952566391008,8.200743342770695e-06,3.919661557352156e-05,3.6250075591008515e-08
100285,0.9999442670354176,2.181477842526977e-05,3.363641937882424e-05,2.81766778290541e-07
100286,1.0915539440221092e-05,3.6587646005807266e-06,0.9999854113408422,1.4355117159339864e-08
100287,0.9999576874025294,1.5145864605694445e-05,2.7157842317102977e-05,8.890547870538361e-09
100288,0.9996655779031609,0.0003274373261409146,6.944022289440633e-06,4.074840870772893e-08
100289,6.625946663309362e-05,6.8813090902239625e-06,0.9999267372539142,1.2197036229727713e-07
100290,2.3848910158036877e-06,7.555045325690686e-09,1.0741358369133667e-07,0.9999975001403552
100291,0.9999304708852869,6.931077472673559e-05,1.4745338140574064e-07,7.088660509403363e-08
100292,0.9991352162182181,0.0007053944979009896,0.00013838160642579316,2.10076774549362e-05
100293,0.9998168650765695,1.407066520122005e-05,9.746523904466857e-05,7.159901918444103e-05
100294,0.9956628269247414,2.5336321561604458e-06,9.875942605042307e-05,0.004235880017051973
100295,0.9996540748635974,0.0002974086754445809,4.838598954898209e-05,1.304714090955819e-07
100296,0.00015791321137940384,3.9132565794153956e-07,0.9998416911995738,4.263388838878244e-09
100297,0.9999895005165454,6.801663783355868e-06,3.694531045186465e-06,3.288626086977666e-09
100298,1.9402474336241643e-06,2.4030667313217972e-08,1.97293426829728e-07,0.9999978384284722
100299,0.9999736300204607,8.958771149379753e-06,1.5207729232690143e-05,2.203479157379137e-06
100300,0.9991716510580805,6.705770030508269e-05,0.0007275438644517307,3.374737716259843e-05
100301,0.999946116329955,2.5788766513624408e-05,2.7996855825622207e-05,9.804770580708369e-08
100302,0.9999907030573748,4.591727249138372e-06,4.667558876155246e-06,3.765649982267403e-08
100303,0.9999186192513629,6.985001485824317e-05,1.1070529637224307e-05,4.602041416112116e-07
100304,0.9936950761134783,0.006154392392574365,0.0001205521760363958,2.9979317910935585e-05
100305,0.9979498515645924,0.0020463691425810482,3.74428394335249e-06,3.500888312631295e-08
100306,0.9999858437142339,8.414965556317871e-06,5.688104146430922e-06,5.32160633403799e-08
100307,0.999971635864713,1.0519346184642112e-05,1.7823921816983465e-05,2.0867285131606367e-08
100308,0.9999099639141743,8.978083380925108e-05,2.424877606967945e-07,1.276425572618487e-08
100309,0.946371678589428,0.05263384925628065,0.000986517966422923,7.954187868520439e-06
